"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1993","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","1992","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","147",""
"SURVEY","1992","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.39",""
"SURVEY","1992","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","67",""
"SURVEY","1992","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44",""
"SURVEY","1992","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","131",""
"SURVEY","1992","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1992","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145",""
"SURVEY","1992","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43",""
"SURVEY","1992","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","135",""
"SURVEY","1992","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1992","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","131",""
"SURVEY","1992","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1991","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","117",""
"SURVEY","1991","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.49",""
"SURVEY","1991","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50",""
"SURVEY","1991","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.5",""
"SURVEY","1991","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","112",""
"SURVEY","1991","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1991","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","117",""
"SURVEY","1991","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1991","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","117",""
"SURVEY","1991","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39",""
"SURVEY","1991","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","112",""
"SURVEY","1991","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1990","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","126",""
"SURVEY","1990","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.55",""
"SURVEY","1990","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","68",""
"SURVEY","1990","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.5",""
"SURVEY","1990","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","128",""
"SURVEY","1990","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1990","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","129",""
"SURVEY","1990","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","1990","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","133",""
"SURVEY","1990","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39",""
"SURVEY","1990","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","135",""
"SURVEY","1990","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39",""
"SURVEY","1989","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","118",""
"SURVEY","1989","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.77",""
"SURVEY","1989","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","72",""
"SURVEY","1989","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39",""
"SURVEY","1989","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","110",""
"SURVEY","1989","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","1989","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","119",""
"SURVEY","1989","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1989","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","114",""
"SURVEY","1989","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1989","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","108",""
"SURVEY","1989","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36",""
"SURVEY","1988","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","84",""
"SURVEY","1988","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.11",""
"SURVEY","1988","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50",""
"SURVEY","1988","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","1988","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","80",""
"SURVEY","1988","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30",""
"SURVEY","1988","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","83",""
"SURVEY","1988","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30",""
"SURVEY","1988","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","82",""
"SURVEY","1988","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30",""
"SURVEY","1988","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","78",""
"SURVEY","1988","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29",""
"SURVEY","1987","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","1987","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.35",""
"SURVEY","1987","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57",""
"SURVEY","1987","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.5",""
"SURVEY","1987","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","133",""
"SURVEY","1987","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","1987","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","133",""
"SURVEY","1987","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43",""
"SURVEY","1987","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","133",""
"SURVEY","1987","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1987","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","133",""
"SURVEY","1987","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","1986","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","135",""
"SURVEY","1986","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.33",""
"SURVEY","1986","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62",""
"SURVEY","1986","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.5",""
"SURVEY","1986","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","135",""
"SURVEY","1986","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1986","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","135",""
"SURVEY","1986","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1986","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","135",""
"SURVEY","1986","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1986","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","135",""
"SURVEY","1986","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1985","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","126",""
"SURVEY","1985","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.32",""
"SURVEY","1985","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","76",""
"SURVEY","1985","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1985","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","115",""
"SURVEY","1985","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","1985","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","125",""
"SURVEY","1985","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1985","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","122",""
"SURVEY","1985","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1985","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","118",""
"SURVEY","1985","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1984","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","112",""
"SURVEY","1984","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.65",""
"SURVEY","1984","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","64",""
"SURVEY","1984","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31.5",""
"SURVEY","1984","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","122",""
"SURVEY","1984","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1984","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","113",""
"SURVEY","1984","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33",""
"SURVEY","1984","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","113",""
"SURVEY","1984","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","1984","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","115",""
"SURVEY","1984","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36",""
"SURVEY","1983","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","87",""
"SURVEY","1983","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.81",""
"SURVEY","1983","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","51",""
"SURVEY","1983","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","1983","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","114",""
"SURVEY","1983","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1983","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","85",""
"SURVEY","1983","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33",""
"SURVEY","1983","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","89",""
"SURVEY","1983","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32",""
"SURVEY","1983","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","90",""
"SURVEY","1983","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33",""
"SURVEY","1982","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","120",""
"SURVEY","1982","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.6",""
"SURVEY","1982","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57",""
"SURVEY","1982","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.5",""
"SURVEY","1982","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","122",""
"SURVEY","1982","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1982","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","122",""
"SURVEY","1982","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1982","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","124",""
"SURVEY","1982","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1982","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","124",""
"SURVEY","1982","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39",""
"SURVEY","1981","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","125",""
"SURVEY","1981","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.69",""
"SURVEY","1981","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62",""
"SURVEY","1981","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1981","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","125",""
"SURVEY","1981","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1981","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","128",""
"SURVEY","1981","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1981","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","128",""
"SURVEY","1981","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1981","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","127",""
"SURVEY","1981","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","1980","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","110",""
